,PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags,ID
514,WfJ9r,2r3k1/3p1p2/3Pp1pp/3b4/2p2PB1/r1B5/pR4PP/R5K1 w - - 2 30,c3b4 c4c3 b4a3 c3b2 a3b2 c8c2,2483,79,99,111,advancedPawn advantage clearance long middlegame,https://lichess.org/L48Hou5y#59,,2855810
515,yadle,8/8/5pp1/1pk5/4PpP1/P2K1P2/8/8 b - - 1 39,b5b4 a3b4 c5b4 d3d4 g6g5 d4d5 b4c3 d5e6 c3d4 e6f6 d4e3 e4e5 e3f3 e5e6 f3g2 e6e7,2483,79,100,94,advancedPawn crushing endgame pawnEndgame quietMove veryLong,https://lichess.org/q0ONSrsE/black#78,,5300126
516,rGdYp,8/p7/6k1/1p1P2p1/4K3/1P6/1P6/8 w - - 1 46,d5d6 g6f7 e4d5 f7e8 d5c6 e8d8,2484,77,99,355,crushing defensiveMove endgame long pawnEndgame,https://lichess.org/M07ygpDC#91,,4658834
517,1dJ3c,1R6/3qp3/2bpk1p1/4P3/6r1/2P2N2/5Q1K/8 b - - 1 38,g4f4 f3g5 e6e5 f2e3 f4e4 g5e4,2484,80,99,154,crushing endgame long,https://lichess.org/xF4AcVaM/black#76,,142911
518,svGOH,6k1/1p6/p1p4p/3pP3/PP1P2qP/8/5Q1K/8 b - - 0 43,h6h5 f2g3 g4g3 h2g3 b7b5 a4b5 c6b5 g3f4 g8g7 f4g5,2484,80,98,308,crushing endgame pin queenEndgame veryLong,https://lichess.org/QEewXP6D/black#86,,4803949
519,vPlwy,8/1p6/p1b5/P1Pp1p2/3Pp1k1/4P2p/1R2KP2/8 w - - 0 63,b2b1 h3h2 f2f3 g4g3,2484,78,98,76,advancedPawn crushing defensiveMove endgame master masterVsMaster short,https://lichess.org/4iWR7YQC#125,,5022543
520,Jy5ek,8/pbQ3k1/1p6/2p2P2/3pq1P1/P2r4/1P6/5RK1 b - - 2 32,g7h6 c7h2 h6g5 h2h5 g5f6 h5g6 f6e7 f5f6,2485,78,98,242,crushing endgame exposedKing veryLong,https://lichess.org/2zc4QqIA/black#64,,1746393
521,3Heoz,6k1/QR3pp1/7p/4q3/8/6PP/P4P1K/3r4 w - - 0 30,b7f7 e5e4 f7g7 g8h8 g7h7 e4h7,2485,76,98,199,advantage endgame long quietMove,https://lichess.org/PNNVO0cU#59,,287376
522,lWBiq,8/8/4PKp1/3k4/p1p1b2P/B7/8/8 b - - 0 62,e4f5 h4h5 f5e6 h5h6,2486,78,100,75,bishopEndgame crushing endgame master short,https://lichess.org/I2mWi2eY/black#124,,4155704
523,31CT3,r4rk1/pp3p2/2p1pPp1/8/3P3Q/3B4/q1P3PP/3K3R b - - 0 20,a2a1 d1e2 a1a5 g2g4,2486,76,98,166,crushing defensiveMove endgame short,https://lichess.org/C8uyauqk/black#40,,264059
524,rEX9x,8/8/4k3/2KpPpp1/P1nP3p/1R3P1P/6r1/8 b - - 1 53,g2b2 b3b2 c4b2 a4a5 b2d3 c5b5 d3e5 a5a6,2486,78,99,125,advantage endgame quietMove veryLong,https://lichess.org/Wk4zS9UJ/black#106,,4655801
525,MrNtM,r3r1k1/pRR5/3pq1p1/5P1p/3bP2P/6K1/P3Q1P1/8 b - - 0 29,g6f5 e2h5 d4e5 g3f3 f5e4 f3e3 e5d4 e3d4 e6e5 h5e5,2487,78,98,81,crushing middlegame veryLong,https://lichess.org/DgUa5R0S/black#58,,1999223
526,PZ7Oj,8/5p2/3p4/1p1k4/p7/3B1KPP/1r3P2/4R3 w - - 0 45,e1b1 b2b1 d3b1 b5b4 f3e2 d5c4,2487,77,99,78,crushing defensiveMove endgame long quietMove,https://lichess.org/yDsMwnAG#89,,2235831
527,UWoKn,1R6/3p1pkp/6p1/4Q3/4P3/2r1qP2/6PP/r2R3K b - - 0 33,f7f6 e5e7 g7h6 e7f8 h6h5 b8b5,2487,77,98,269,crushing endgame long,https://lichess.org/1pQ1FtcL/black#66,,2669682
528,GCCJA,1k1r2r1/pp3p1p/2pb1p2/4n3/Q1P5/4N2q/PP2BPPP/2RR2K1 w - - 8 19,c4c5 g8g2 e3g2 d8g8 a4e4 f6f5,2487,78,98,127,advantage clearance long middlegame sacrifice,https://lichess.org/JYF9yVYf#37,,1416703
529,CT9rT,rn3rk1/1p6/p2P2R1/2p1p2N/2Pn3q/8/PP4P1/R2Q2K1 b - - 1 26,g8h8 g6h6 h8g8 h5f6 h4f6 d1g4 f6g7 h6g6 g7g6 g4g6,2488,77,100,72,advantage exposedKing kingsideAttack middlegame pin sacrifice veryLong,https://lichess.org/mkPitnbN/black#52,,1091004
530,JOgry,8/r5p1/PK4k1/7p/8/8/R7/8 b - - 1 64,a7f7 a6a7 f7a7 a2a7 h5h4 b6c5,2488,80,98,66,advancedPawn crushing defensiveMove endgame long rookEndgame,https://lichess.org/ytlKQFvB/black#128,,1696852
531,SPbD1,Q7/6k1/1p1p4/1Pp4p/2r5/6P1/3p2K1/8 w - - 0 54,a8f3 c4d4 f3d1 c5c4 g2f3 c4c3,2488,80,98,160,crushing endgame long queenRookEndgame quietMove,https://lichess.org/wJf0v6OP#107,,2485225
532,jpSde,r2qr1k1/pppnpp2/2np1b1P/6N1/2PPP3/2N5/PP2QPP1/R3K2R b KQ - 0 15,c6d4 h6h7 g8h8 g5f7 h8g7 e2h5,2488,78,98,187,advancedPawn advantage defensiveMove deflection fork long middlegame,https://lichess.org/v4JwOlOj/black#30,Kings_Indian_Defense Kings_Indian_Defense_Normal_Variation,4007496
533,3Z4Dz,8/8/1p4p1/1p1k1p1p/7P/P1P2PP1/2K5/8 w - - 2 42,c2b3 g6g5 h4g5 f5f4 g5g6 d5e6,2488,78,98,131,crushing defensiveMove endgame long pawnEndgame,https://lichess.org/O5nYlh3E#83,,312142
534,or0M3,3q1rk1/5pp1/3rp2p/1p3n2/p3Q3/P1Pn1N2/BP1R1PPP/R5K1 w - - 8 26,a1d1 d3b2 d2d6 f5d6 d1d6 d8d6,2489,78,99,162,advantage long middlegame,https://lichess.org/HTO33Crx#51,,4447532
535,gozk5,8/1b4pQ/pq1bpk1p/1p6/5n2/1P1B1N2/P4PPP/2R3K1 w - - 0 29,f3e1 b7g2 h7g6 f4g6,2489,77,98,103,crushing middlegame short,https://lichess.org/rSwO7UoS#57,,3743885
536,nG4NZ,r1b2rk1/p2p1ppp/2p1pn2/q7/3B4/3B4/P1P2PPP/1R1QR1K1 b - - 5 14,f6d5 d3h7 g8h7 d1h5 h7g8 d4g7 g8g7 h5g5,2490,77,100,95,attraction crushing kingsideAttack middlegame sacrifice veryLong,https://lichess.org/bEn2RobR/black#28,Sicilian_Defense Sicilian_Defense_Taimanov_Variation,4308124
537,l4Za9,6q1/1Q4p1/p3kp2/5N2/6P1/7P/1p1r1PK1/8 b - - 0 43,g8f7 b7c6 e6e5 c6c3 e5d5 c3d2,2490,79,99,155,advantage endgame fork long,https://lichess.org/swbi63fx/black#86,,4116566
538,QS8XC,3Q4/2p3pk/p3b1rp/Pp2b3/1B2q1P1/2PBP3/7P/R5K1 b - - 2 28,g6g4 g1f2 g4g2 f2e1 e6f5 d3e4,2490,78,98,242,advantage long middlegame pin,https://lichess.org/yz2h5WLW/black#56,,2313144
539,6dHrc,2r5/8/p7/6PP/3Kpk2/1P6/P1p5/6R1 w - - 0 41,g5g6 c8d8 d4c3 d8d1 g1g4 f4g4 c3c2 d1d8,2490,77,99,142,crushing defensiveMove endgame master rookEndgame veryLong,https://lichess.org/SPhM1mjq#81,,580809
540,L2lwd,8/8/1p3np1/p1pk1p1p/P4P1P/1P1P2P1/3B2K1/8 w - - 3 40,g2f3 d5d4 f3e2 f6d5 d2e1 d5b4 e1b4 c5b4,2490,80,98,109,crushing endgame veryLong,https://lichess.org/EbPHaIFN#79,,1840039
541,9Nrlp,8/6kp/2P2p2/1R1N1P2/3b1P2/8/4R1PK/r1r5 w - - 1 35,c6c7 c1h1 h2g3 a1a3 e2e3 d4e3 c7c8q e3d4 d5c3 a3c3 c8c3 d4c3,2491,79,98,255,advantage discoveredAttack endgame fork veryLong,https://lichess.org/Z2dAKKyX#69,,821397
542,92ZAM,5r2/1Q4pk/p1p4p/P2p1r2/1P1Bn3/2P3P1/q4P1P/2R2RK1 w - - 1 34,b7a6 f5f2 f1f2 f8f2 a6f1 f2f1,2491,79,98,193,crushing kingsideAttack long middlegame,https://lichess.org/IRCL3BSM#67,,791137
543,oArOa,rn6/p1p1k1R1/1p1p3n/3Pp3/7r/7q/PPPQ1P1P/2K3R1 b - - 5 25,h6f7 d2g5 e7d7 g7f7 d7c8 g5d8,2491,79,98,175,crushing deflection long middlegame pin,https://lichess.org/fNRHu3z1/black#50,,4388202
544,PLRNJ,2r3k1/1p3pp1/p4b1p/8/4q3/6RP/PP1Q1P2/K2R4 w - - 2 29,d2h6 f6b2 a1b2 e4c2 b2a1 c2d1,2491,78,99,226,attraction crushing endgame fork long sacrifice,https://lichess.org/MOTnxfUX#57,,2216559
545,RnX9h,6N1/8/4k1P1/2p1p3/1p6/4K3/8/8 w - - 1 53,e3e4 b4b3 e4d3 e5e4 d3c3 e4e3 g8h6 e3e2,2491,79,99,257,advancedPawn crushing endgame knightEndgame veryLong,https://lichess.org/qa9ySMuC#105,,2431109
546,3mXEB,r4rk1/pp5p/2n1b1p1/5P2/5Q2/2BB4/qPP3PP/2K2RNn b - - 0 17,e6f5 d3c4 f5e6 c4a2 e6a2 c3f6,2491,79,98,109,advantage defensiveMove fork long middlegame,https://lichess.org/BCgqX8n7/black#34,Indian_Defense Indian_Defense_Other_variations,331184
547,lR8SK,3k1r2/ppp3pp/2B1Qnb1/6B1/2NP4/2P5/PP4PK/5q2 b - - 0 28,b7c6 c4a5 f1b5 a5c6 b5c6 e6c6,2492,80,99,168,advantage long middlegame,https://lichess.org/0ruEv4X7/black#56,,4148427
548,Ayz4k,2k2b1r/pbp2pp1/1p1q1n2/4p1BP/3r4/1BN5/PPP1QPP1/3R1RK1 b - - 3 15,f6h5 d1d4 d6d4 f1d1,2492,78,98,475,advantage clearance middlegame short,https://lichess.org/oEVCl2h0/black#30,Gunderam_Defense Gunderam_Defense_Other_variations,961110
549,IOvng,6k1/2Q2pp1/p2p3p/2pNbP2/P1Pr3q/1P6/5PPP/1R4K1 w - - 1 23,h2h3 d4d2 b1f1 d2f2 c7c8 g8h7,2492,79,99,79,crushing endgame long,https://lichess.org/ZJF8RA0t#45,,1609227
550,dKkls,2k5/1pp5/p5p1/8/1bPpN2P/qPp3P1/2Q2PB1/1K6 w - - 4 32,c2a2 a3a2 b1a2 c3c2 a2b2 d4d3,2493,78,98,562,advancedPawn crushing endgame long queensideAttack,https://lichess.org/s9QLsDKK#63,,3439093
551,VIvNh,6r1/6P1/8/1p1pP3/3P2R1/1P1kp3/P7/3K4 w - - 5 46,d1e1 g8c8 e1f1 e3e2 f1f2 c8c1 g4g3 d3d2,2493,78,99,176,advancedPawn crushing defensiveMove endgame exposedKing quietMove rookEndgame veryLong,https://lichess.org/h8KL9bEe#91,,2737300
552,CufC5,2r3k1/1b2P1pp/p4n2/1p6/1b6/3R4/BB4PP/6K1 b - - 0 27,g8h8 b2f6 b4c5 g1f1 c5e7 f6e7,2493,78,98,493,advantage long middlegame,https://lichess.org/wzDjLJTC/black#54,,1129889
553,ckaNa,8/8/p3k3/2pp4/2P1p3/1P4K1/P6P/8 b - - 1 34,e6e5 c4d5 e5d5 g3f2 c5c4 b3c4,2493,80,99,227,crushing endgame long pawnEndgame,https://lichess.org/nGq56DUS/black#68,,3387674
554,Bayvf,8/1p1R1N1p/pq3r2/5ppk/4b3/1PQ1P1PP/P7/6K1 w - - 0 37,g1h2 b6b5 c3e1 b5d7,2494,79,98,196,crushing endgame short,https://lichess.org/kjx3hidM#73,,1014934
555,WIhI2,1Q6/r4ppk/4p2p/3P1q2/1P6/5B1P/6P1/rN3R1K w - - 3 37,d5d6 a1b1 f1b1 f5b1 h1h2 b1a1 d6d7 a7d7,2494,79,100,99,advantage middlegame quietMove veryLong,https://lichess.org/GkXFoI9q#73,,2824048
556,xblf7,3b4/3K4/3P3p/3N4/6k1/8/8/8 b - - 1 65,d8a5 d7c8 h6h5 d6d7 h5h4 d5c7 h4h3 d7d8q,2494,77,100,160,advancedPawn crushing endgame promotion quietMove veryLong,https://lichess.org/2STXq1Pp/black#130,,5214211
557,xXGgS,8/p6p/1p6/1P2k1p1/P1P1Pp2/7P/4K3/8 w - - 5 38,e2f3 e5d4 e4e5 d4e5 c4c5 b6c5 a4a5 e5d6,2495,78,99,83,crushing defensiveMove endgame pawnEndgame veryLong,https://lichess.org/vJ1J9qRs#75,,5207889
558,wrX0o,5k2/p7/1pbNP1Pp/3p4/2p5/1PP3Pq/P6P/4R1K1 b - - 0 34,f8e7 g6g7 d5d4 d6f5 h3f5 g7g8q,2495,78,99,207,advancedPawn advantage endgame exposedKing long promotion,https://lichess.org/C7DHT0WT/black#68,,5148913
559,nqdO1,7k/pp4pp/2nrN3/3qp3/3pn3/1P4P1/PBP1K1BP/R2Q4 w - - 5 23,e6c7 e4c3 e2f1 d5f7 d1f3 d6f6,2495,79,99,317,advantage exposedKing fork long middlegame pin,https://lichess.org/WVtHNKzM#45,,4359683
560,atAxA,b7/8/5p2/8/5Pkp/4K1N1/7P/8 w - - 0 45,g3e4 a8e4 e3e4 f6f5 e4e3 g4h3,2496,80,99,210,attraction crushing endgame long,https://lichess.org/jLMK3PKz#89,,3224976
561,RR5nz,5rk1/1p4p1/p1ppn1q1/2b1pr1p/P1P4N/2P4P/1P1BQPP1/R4RK1 b - - 3 20,c5f2 e2f2 f5f2 h4g6 f2d2 g6f8,2496,77,99,87,advantage long middlegame,https://lichess.org/7s6XV8lf/black#40,,2399385
562,CgKtm,8/8/5k1p/6pP/5pK1/8/5PP1/8 w - - 2 38,g4f3 f6f5 g2g4 f5e5 f3e2 e5d4,2496,76,98,362,crushing defensiveMove endgame long pawnEndgame,https://lichess.org/WH1L6nZL#75,,1109765
563,85Stb,r5rk/pb5p/1p5q/3pPpp1/1Bp1nP2/P3P3/1P2Q1PP/1BRR2K1 w - - 0 21,g2g3 e4g3 h2g3 g5f4,2496,80,98,127,advantage middlegame pin short,https://lichess.org/UXh31ciz#41,,707606
564,OwKmn,r6k/5R1p/3p2p1/3Rbb2/1PB5/2qP4/5PPP/2BQ2K1 w - - 5 25,d1d2 c3d2 f7f8 h8g7 f8g8 g7f6,2497,80,100,58,crushing defensiveMove long middlegame,https://lichess.org/S9AsZZd8#49,,2181178
565,2a0Cg,5r2/5P2/2p5/2P4k/1p1PpR2/1P1K3p/8/8 w - - 0 46,d3e4 h3h2 f4f1 h5g4 e4e5 f8f7 f1f7 h2h1q f7g7 g4f3,2497,79,99,150,advancedPawn advantage defensiveMove deflection endgame promotion rookEndgame veryLong,https://lichess.org/rMMiblmK#91,,225769
566,LEvrf,5r1k/pp4p1/2p4p/2P3q1/1PB5/7P/P1Q3K1/2R5 w - - 6 31,g2h2 f8f3 c4f1 g5g3 h2h1 f3f2 c2f2 g3f2,2497,79,98,76,advantage endgame veryLong,https://lichess.org/ZB3UMPeC#61,,1857060
567,VVO31,1k1r3r/6pp/bBP1Q3/1p1pP3/4qPK1/6P1/P7/R5N1 b - - 4 27,h7h5 g4g5 d8e8 e6d6 b8a8 d6c7 e8e5 c7e5,2498,78,98,206,advantage defensiveMove exposedKing middlegame veryLong,https://lichess.org/8CQnfX8Z/black#54,,2754800
568,PsPuj,r4rk1/pppn1pp1/7p/3p4/3P2n1/2PBB3/PPQN1P1q/R3RK2 w - - 2 16,d2f3 h2h3 f1e2 g4e3 f2e3 h3g2 e2d1 g2f3,2498,80,100,102,advantage deflection fork middlegame veryLong,https://lichess.org/j12YNdz8#31,French_Defense French_Defense_Exchange_Variation,2262975
569,8XZgz,8/2k5/6p1/2p1p1Pp/4Pp1P/1PPK4/8/8 w - - 4 41,d3c4 f4f3 c4d3 c5c4,2498,80,99,253,crushing endgame master pawnEndgame short,https://lichess.org/f71GC3Q5#81,,747181
570,D0djc,7r/pR3pk1/P3pbp1/7q/2N1P3/6P1/2Q2P2/2R3K1 w - - 1 31,g1f1 h5f3 b7f7 g7g8 f1e1 h8h1 e1d2 f3f2,2498,79,98,71,crushing defensiveMove deflection middlegame veryLong,https://lichess.org/1ZnU6hoI#61,,1138219
571,IYkmi,8/8/4pbpp/8/1PK1PP2/8/k6P/8 b - - 0 39,e6e5 f4e5 f6e5 c4d5 e5h2 e4e5,2499,78,99,264,bishopEndgame crushing defensiveMove endgame long,https://lichess.org/BoIPsI9R/black#78,,1623391
572,4vvMr,r7/rk6/2p4p/1pP1p1p1/p3PpP1/1P1P4/R1PK2P1/R7 b - - 8 45,a4b3 a2a7 a8a7 a1a7 b7a7 c2b3 a7b7 d3d4,2499,80,98,184,crushing endgame rookEndgame veryLong,https://lichess.org/nLvmSuIN/black#90,,431672
573,44lPf,8/8/2p4p/1pP4P/1P2kp2/P7/5K2/8 b - - 3 48,e4d3 f2f3 d3c3 f3f4 c3b3 f4e5 b3a3 e5d6 a3b4 d6c6,2499,79,98,97,crushing endgame pawnEndgame veryLong,https://lichess.org/ciJG2Xyr/black#96,,356948
574,7swz9,5rk1/1p4pp/p4n2/3rPR2/1P6/q6P/2P2QP1/4R2K b - - 1 29,f6d7 f5f8 d7f8 e1f1,2499,79,99,190,crushing defensiveMove middlegame short,https://lichess.org/Lz9Q4JGr/black#58,,689787
575,BK6Mg,r5r1/p2k1p1p/2p2p2/3p4/Q2P1q2/2P2P2/P4P1P/R3R2K w - - 1 18,e1e3 f4g5 e3e7 d7e7 a4b4 e7d7 b4b7 d7d6,2499,80,98,170,crushing defensiveMove endgame veryLong,https://lichess.org/5nCnZ63M#35,French_Defense French_Defense_Exchange_Variation,991026
576,SPvZC,r1q3r1/2p1nkB1/p1p1Np1Q/3pbP2/1P6/P6P/8/3R1RK1 b - - 0 31,e7f5 e6g5 f7e7 g7f6,2500,79,99,219,advantage middlegame short,https://lichess.org/D5anHQQs/black#62,,2485690
577,q62ar,8/8/1p1k2p1/p2P3p/2PK1Pp1/8/P6P/8 w - - 0 42,d4e4 h5h4 e4e3 a5a4,2500,80,98,142,crushing defensiveMove endgame pawnEndgame quietMove short,https://lichess.org/AZ3MraeV#83,,4556198
578,Od6cN,r1bq4/ppk1b3/2npn1p1/3Qp2p/4N3/2RRB3/PPP1K1PP/8 b - - 15 27,c7d7 e4d6 c6d4 d3d4 e6d4 e3d4,2500,79,100,86,advantage long middlegame,https://lichess.org/eynk828G/black#54,,2153830
579,JPnGw,r7/5qk1/4b2p/1pR1p1p1/1Q1pP3/pP1P3P/P3N1P1/1K6 w - - 2 32,c5e5 f7f1 e2c1 f1f2 b4a3 a8a3,2500,79,98,201,crushing endgame fork long,https://lichess.org/qrxXhmnz#63,,1698386
580,Qac0X,6k1/5pp1/2p1p3/2Pp2P1/3P4/4PQ2/qr3PK1/2R5 b - - 0 31,g7g6 c1h1 b2b1 h1h4 a2a1 f3f6 b1g1 g2f3 a1d1 f3f4 g1g4 h4g4,2500,79,98,103,crushing defensiveMove endgame quietMove veryLong,https://lichess.org/9Wx8ceDI/black#62,,2325152
581,1Slzz,rn3k2/4b3/4b1p1/pp2P3/3p3P/3P4/qPP3Q1/2KR1BNR w - - 0 21,g2a8 e7b4 c2c4 d4c3,2500,80,98,165,crushing enPassant middlegame quietMove short,https://lichess.org/80rt4xvy#41,,128097
582,qGLEt,1r3rk1/p4ppp/4q3/4pNP1/3pQ3/3P4/PnPK3P/5RR1 b - - 1 25,e6a2 e4e5 a2a5 e5a5 b2c4 d3c4,2500,79,100,87,crushing long middlegame,https://lichess.org/9Di0AMkJ/black#50,,4570530
583,sFv2T,1kr4r/ppn2ppp/8/2N1Q3/4R3/7P/P2q1P2/R5K1 b - - 5 27,h8e8 c5a6 b7a6 a1b1 b8a8 e5c7 d2d5 e4e5,2500,80,98,168,clearance crushing deflection middlegame pin queensideAttack sacrifice veryLong,https://lichess.org/AQ47k7v3/black#54,,4745481
584,WOl28,r4r2/1p2Rb1p/2k3p1/3p2P1/P1pb1P2/2p4B/6K1/1RB5 b - - 3 32,a8a4 h3d7 c6d6 d7a4,2501,77,98,156,advantage middlegame short skewer,https://lichess.org/vntoitfS/black#64,,2832627
585,CYDZW,3r1k1r/p3npp1/1p2p1b1/qBppP1Pp/2P2B1P/PR2P3/4QP2/5RK1 b - - 2 19,d5d4 e3e4 a7a6 f4d2 a5d2 e2d2,2501,78,99,193,advantage clearance long middlegame quietMove trappedPiece,https://lichess.org/BwR3Oz1B/black#38,,1098230
586,sBiur,8/p4Q2/b2q1N1k/6p1/2p1P3/1P1n3P/P5P1/6K1 b - - 3 46,d6c5 g1h1 d3f2 h1h2 c5e5 g2g3 e5f6 f7f6,2502,80,99,76,crushing defensiveMove endgame veryLong,https://lichess.org/cUlS5qkd/black#92,,4739535
587,EV623,8/4kp2/1p4p1/1B1KP1Pp/2P3bP/8/8/8 b - - 2 45,g4e6 d5c6 e6f5 c6b6 e7e6 b5e8,2502,78,99,114,bishopEndgame crushing defensiveMove endgame long,https://lichess.org/wM64zezQ/black#90,,1268276
588,La9F6,4q1k1/pQ4pp/4p3/8/4P3/BP3pP1/P3nP2/5K2 w - - 0 28,b7a7 e8d8 f1e1 e2c3 a7b8 d8b8,2503,77,98,145,crushing endgame long quietMove,https://lichess.org/ppQ8nCqr#55,,1887152
589,cZRvQ,r3k2r/ppp5/2nb3p/3p1p2/6bq/3PB1P1/PPP1BP2/R2QNRK1 b kq - 0 15,d6g3 f2g3 h4g3 e1g2 g4h3 e2h5 e8d7 d1f3,2503,78,98,145,advantage clearance exposedKing middlegame veryLong,https://lichess.org/smjiGsPB/black#30,Scandinavian_Defense Scandinavian_Defense_Modern_Variation,3371959
590,JNFgS,3kr1r1/pppn1nb1/3p1q2/5P1p/2NpPB1P/7Q/PPP3P1/R4RK1 b - - 6 19,f7e5 c4e5 d7e5 f4g5,2503,79,98,330,advantage middlegame pin short,https://lichess.org/EWX5OPfx/black#38,,1694766
591,qrT3P,8/2pk2b1/Q1p1p3/3q4/4Np2/2PP1KP1/PP3P1r/R4R1r w - - 5 26,f1h1 d5h5 g3g4 h5h3 f3e2 h3e3 e2d1 h2h1 d1c2 e3e2 c2b3 h1a1,2503,77,98,189,advantage middlegame pin veryLong,https://lichess.org/2PTIhwfu#51,,4622997
592,Bk0tU,8/8/R7/6pp/4K3/6Pk/7P/5r2 w - - 0 54,a6a2 g5g4 a2a5 h3h2,2503,80,98,162,crushing endgame quietMove rookEndgame short,https://lichess.org/bxTy75M7#107,,1027520
593,fl4y1,5r1k/pp2b1pp/3p4/3Q4/2PB2q1/6P1/PP5K/4R3 b - - 1 24,f8f5 d4g7 h8g7 e1e7 g7f8 d5d6 g4h5 h2g1,2504,80,99,96,advantage attraction endgame veryLong,https://lichess.org/E46Nbyhd/black#48,,3650757
594,TVvRD,4r1k1/8/4q1p1/p2rPp2/2pBQ3/b1P2R2/P4PP1/3R2K1 w - f6 0 31,e5f6 e6e4 f6f7 g8h7 f7e8q e4e8 f3h3 d5h5,2504,78,98,312,advantage hangingPiece middlegame veryLong,https://lichess.org/savtRsl4#61,,2581414
595,zdONz,4kr2/1p3p1Q/p3p3/Pb3n2/3p2P1/BP2p3/2rP1R1P/6K1 w - - 0 27,a3f8 c2c1 g1g2 b5c6,2504,79,98,271,crushing endgame short,https://lichess.org/DDZN3sBq#53,,5391804
596,T1gMX,7r/pp1r1k2/1q4pb/5pN1/7Q/2P5/P3R1P1/5R1K b - - 9 31,f7f8 f1e1 f8g7 e2e7 d7e7 e1e7,2504,79,100,87,advantage exposedKing long middlegame quietMove,https://lichess.org/AmHSFXVX/black#62,,2538610
597,Z1U0r,1r6/k4p1R/1q2P3/p2p1p2/1r6/6P1/QP1R4/1K6 w - - 1 42,h7f7 a7a6 a2a3 b4b3 a3b3 b6b3,2504,77,98,186,advantage defensiveMove endgame long,https://lichess.org/dbPwWxYE#83,,3061853
598,3eeDc,8/p7/2kn4/6Q1/2p3P1/3p4/q2NRK2/8 w - - 0 43,e2e5 c4c3 f2g3 c3d2 e5c5 c6b6,2504,79,98,153,advancedPawn advantage endgame long,https://lichess.org/1wbKBiL2#85,,319930
599,CPXcf,rnb1r1kb/4pp1p/2p3p1/p1q3B1/6P1/1BP2N2/2PQ1PP1/2KR3R b - - 2 18,a5a4 b3f7 g8f7 h1h7 h8g7 g5h6,2504,78,99,163,attraction crushing deflection kingsideAttack long middlegame,https://lichess.org/ESMU3DwO/black#36,Indian_Defense Indian_Defense_Other_variations,1085981
600,cNIe9,8/6R1/1pk4P/r7/p5K1/8/8/8 b - - 2 52,a4a3 h6h7 a3a2 h7h8q a2a1q h8e8,2505,80,98,87,advancedPawn crushing endgame long promotion rookEndgame,https://lichess.org/4ydUEWca/black#104,,3355070
601,WXYjJ,8/3p4/1K2k3/P3p3/5pb1/2N5/1PP5/8 b - - 0 39,d7d5 a5a6 g4f3 c3a4 e6e7 a4c5,2505,79,98,119,crushing defensiveMove endgame long quietMove,https://lichess.org/ZQNftbaF/black#78,,2845051
602,1r7dB,7k/pp4pp/8/2b1Bp2/2Q5/1P3PPb/P3Pq1P/6RK w - - 1 29,c4c1 f2e2 e5g7 h8g8 c1c4 e2c4 b3c4 c5g1,2507,80,98,178,advantage endgame master veryLong,https://lichess.org/55BdAmoK#57,,162536
603,se2yH,8/8/3R4/kp6/4K3/3P4/r7/8 w - - 2 56,d6d4 a2a4 e4d5 a4d4 d5d4 b5b4 d4e3 a5a4 e3d2 a4a3 d2c2 a3a2,2507,79,98,314,crushing defensiveMove endgame master quietMove rookEndgame veryLong,https://lichess.org/YetUDMnN#111,,4779441
604,lka6O,8/8/1pk4p/p1pp2pP/P2P2P1/1PPK4/8/8 b - - 0 45,b6b5 a4b5 c6b5 d4c5 b5c5 b3b4 a5b4 c3b4,2507,79,98,90,attraction crushing endgame pawnEndgame veryLong,https://lichess.org/CmD6F2lT/black#90,,4176091
605,avv4h,q4rk1/1p1b2p1/1P2p3/2Pp2PQ/1p1PpP2/8/3N4/4K2R b K - 0 29,d7e8 h5h8 g8f7 g5g6 f7e7 h8g7,2507,78,98,194,crushing deflection endgame long,https://lichess.org/pG7u2kyS/black#58,,3228767
606,s2zbP,3N4/8/4k3/3p1pK1/2pq1P2/8/8/8 b - - 3 65,e6e7 d8c6 e7d6 c6d4 d6c5 d4e6,2508,79,98,179,crushing endgame fork long,https://lichess.org/gWx89CMx/black#130,,4727255
607,jjwfZ,r1b1Rnk1/1p3p1p/p2P2pB/q1p5/2r5/2P2N1P/P2Q2P1/2KR4 b - - 3 22,c4c3 c1b2 c8e6 e8f8 a8f8 d2c3 a5c3 b2c3,2508,79,98,177,advantage defensiveMove middlegame veryLong,https://lichess.org/ih8ptkJS/black#44,,3999745
608,FNyiW,6k1/p1p2p1p/6p1/8/8/q7/PrPN2PP/Q2K3R w - - 1 26,d2c4 b2a2 a1e5 a3a4 c4e3 a2a1,2509,76,98,215,advantage endgame long,https://lichess.org/xHqcTERc#51,,1345648
609,995iP,8/6p1/Pb2k3/7p/4PK1P/8/6P1/8 b - - 0 44,g7g6 f4g5 e6f7 g5h6,2509,79,98,121,bishopEndgame crushing endgame short,https://lichess.org/vgufUiN7/black#88,,800503
610,Fi0Cm,1N1k4/1b1P3p/1p2n2P/1P1pp1p1/6P1/1N2K3/5P2/8 b - - 3 47,e6c5 b3c5 b6c5 b8a6 c5c4 a6c5,2510,80,100,73,crushing endgame long,https://lichess.org/sp8F5KYA/black#94,,1373813
